AET_mm,DTR_C,FacilityName,P95_threshold_mm,PET_mm,P_mean_mm,P_total_mm,T_max_C,T_mean_C,T_min_C,VPD_kPa,deficit_mm,dewpoint_C,elevation_m,heavy_days_per_year,hot_days_per_year,lat,lon,runoff_mm,soil_moisture_mm,wetday_frac,wind_speed_ms,start_date,end_date,buffer_m,scale_m,extraction_date,climate_k
237.49350649350652,10.393231646767978,Muta Primary Center,5.505724384671166,1340.473280817543,0.6716290200169468,1246.5434625383134,23.13412801643898,17.987554899029192,12.74089636967102,14.329451422894047,1103.008445106806,6.438956460185409,1169.6211453744493,18.464196953369907,13.184939385775865,31.08914824,35.6939149,3.911858633170109,132.69129231424316,0.0717434505150022,1.8834828961024577,2019-01-01,2024-01-31,2500,5000,2026-02-11,7
178.31082257362542,12.06809511677972,Muwaqqar Comprehensive Center,1.980196241783885,1372.729943420862,0.6063496391330145,1125.3849040320954,24.631135945484573,18.6734546554498,12.563040828704857,14.820629624256492,1194.431452197882,7.569709681368749,879.156779661017,18.20047569947742,34.635064655172414,31.81473,36.10879,0.9184680110256782,36.64957202959525,0.0560297146780592,3.232601239056407,2019-01-01,2024-01-31,2500,5000,2026-02-11,1
229.44387329813836,11.287960002326184,Naour Comprehensive Center,7.270361352775057,1359.0561961656017,1.0060209520792556,1867.174904312251,24.447513784517845,18.64781868068524,13.159553782191672,14.00003473186996,1129.5521672686857,7.364292664400475,843.2262443438914,18.06466777469316,30.362383817029514,31.8744,35.8247,2.1747013059183105,80.63698249513754,0.0850060271770894,1.8211609560358668,2019-01-01,2024-01-31,2500,5000,2026-02-11,0
217.84073944890133,12.047463777812194,Naser Comprehensive Center,4.126075060824131,1350.1898848971048,0.583309803110488,1082.6229682595292,24.651331882973633,18.589103587940738,12.603868105161416,14.186096965469131,1132.3783048482735,7.671490908590455,796.4553571428571,17.94056153705062,33.847904094827584,31.9529,35.9685,1.955912103243809,54.01450994070457,0.0649853264856933,2.5234331601502737,2019-01-01,2024-01-31,2500,5000,2026-02-11,5
225.225692481628,11.65662405607108,Natheef  Primary Center,4.705968569064962,1340.2386941775012,0.6365521992075032,1181.440888074799,24.28982573369173,18.367541386095592,12.633201677620626,13.927049180327868,1114.993357829282,7.195769907905712,853.7,18.24719609282105,29.182620601404576,31.93694138,35.92594439,2.266110797060486,66.04649519502543,0.0667638971462544,2.265233867655416,2019-01-01,2024-01-31,2500,5000,2026-02-11,5
201.3274411974341,10.129399467658423,Natl Comprehensive Center,4.941049434827722,1375.3739130434783,0.6506977630698163,1207.6950708887275,24.31239367242698,19.26784158102102,14.182994204768564,14.745245901639343,1174.0195295794726,8.176810431873536,745.875,18.913243680893927,20.200080075196777,31.65095,35.86214,1.1413399857448323,71.7424091233072,0.0627553410794602,2.454272936005325,2019-01-01,2024-01-31,2500,5000,2026-02-11,6
231.06001299920564,12.54693545977178,North Badiyah Hospital,5.359520685305155,1367.539105943526,0.8894819265420217,1650.878458285871,25.32345679993874,18.758691419378938,12.77652134016694,14.4452155701596,1136.4520112659782,9.37433526231681,550.844537815126,18.348296541517925,42.60116420253874,32.51648304,36.04936547,1.93413735827255,98.99220047663754,0.0767364803281178,2.321998843299309,2019-01-01,2024-01-31,2500,5000,2026-02-11,5
218.84440122256183,12.041379965654524,North Hashmi Comprehensive Center,4.085147057549428,1346.9715198666297,0.5801050905453957,1076.6750343451872,24.621393733718584,18.560278343439045,12.580013768064031,14.094470686301747,1128.1446235065296,7.655495681480415,801.1746724890829,17.99629153957846,33.54104489333722,31.96934274,35.95491725,2.101903306474021,54.58946929702696,0.0647259460841613,2.50330811198977,2019-01-01,2024-01-31,2500,5000,2026-02-11,5
220.97756321200328,10.473903952461454,North Madaba Comprehensive Center,6.4364605778354695,1374.157543762156,0.9233000869468106,1713.644962738734,23.935013664758145,18.628791090746464,13.461109712296658,14.558821894970825,1153.210197277021,7.522760544291664,782.152466367713,18.188078540509935,18.71507586480859,31.7452,35.8003,1.8255765490414,81.46832453459292,0.0790450577147866,1.9812301465710505,2019-01-01,2024-01-31,2500,5000,2026-02-11,0
258.0556550489048,12.644452927458705,North Ramtha Primary Center,4.235031392393994,1378.1735776277724,0.8168420861749088,1516.0589291069316,25.707608453877203,19.06651665525135,13.063155526418493,14.61186113789778,1120.0830692932911,9.809508483380164,518.0893617021277,18.21383699923935,48.704732822008104,32.5694,36.0107,3.010056481609037,121.9771318363411,0.0666247102289191,2.248552507092757,2019-01-01,2024-01-31,2500,5000,2026-02-11,5
166.89330250805665,12.082879061408004,North Rusaifa Primary Center,4.198123736259266,1391.612512260053,0.5930941609235911,1100.7827802443287,24.652995918916503,18.57792692894855,12.570116857508475,15.11565783942833,1224.6660361496429,7.686766321399925,691.8151260504201,17.92304045092838,34.01946472977454,32.01778,36.04639,0.8955443463640186,22.211993834944657,0.0630111626878868,2.5411869336279027,2019-01-01,2024-01-31,2500,5000,2026-02-11,1
225.6235065295915,11.743675127912862,Nuzha Primary Center,4.803241315534559,1335.083842734093,0.6428280553575288,1193.0888694524856,24.15422146518215,18.198694002212573,12.410546337269269,13.827028341205892,1109.4573492636844,7.1954784900155415,850.7012987012988,18.082178761734728,28.055936666697104,31.9747744,35.9268997,2.683314809669353,63.54890247290913,0.0674495908825248,2.2358864745302953,2019-01-01,2024-01-31,2500,5000,2026-02-11,5
217.79619338705191,12.058034781751962,Ohud Comprehensive Center,4.12295737509,1349.4670741872742,0.5818299095509416,1079.8762872804102,24.647529245245096,18.58050683805311,12.58949446349311,14.164663795498749,1131.699222006113,7.681230908974953,791.0427350427351,17.934586156670072,33.847904094827584,31.963,35.966,1.9922895248680188,53.59398444012226,0.0650113237872589,2.5182687630364535,2019-01-01,2024-01-31,2500,5000,2026-02-11,5
12.407187343403251,,Old Town Primary Center,1.41771980595154e-05,1724.6475767771497,0.0601529147817578,111.64381091798582,,,,19.067664113393946,1712.261006514425,,110.94222222222224,13.668750952887368,,29.52262916,35.00626055,0.0163934426229508,0.0,0.021608191537419,,2019-01-01,2024-01-31,2500,5000,2026-02-11,3
144.84970193740688,11.13843792060326,Petra Comprehensive Center,0.0002338744648361,1315.4452309985095,0.3579798516902057,664.410602529788,22.812723641560012,17.237268358263236,11.674285720956732,14.041132637853952,1170.5903874813712,3.951411402910935,1290.4137931034484,19.47506786344044,8.461976023706896,30.32096,35.47895,0.770789865871833,38.51438152011922,0.0436814263322884,2.085571735875336,2019-01-01,2024-01-31,2500,5000,2026-02-11,7
167.00429522514136,12.087652634791697,Prince Faisal Bin Al-Hussein Hospital,4.170058079682063,1394.445343260076,0.5918388405741563,1098.452905511365,24.654046284163407,18.577431225889157,12.566393649371689,15.152308683513494,1227.401245615291,7.687829894092932,688.9399141630902,17.925089659642747,34.05242834522285,32.0328214,36.04676408,0.8875366883814159,23.29064356790035,0.0629046830296642,2.5455904249205825,2019-01-01,2024-01-31,2500,5000,2026-02-11,1
158.6695982551186,12.543087174805272,Prince Hamza Comprehensive Center,1.869515246076134,1401.4305213536904,0.4887038172570421,907.0342918266954,24.899635471245485,18.665310427523988,12.356548296440236,15.347695771476818,1242.7683810595934,7.947886288420968,635.3449781659389,18.087801030412905,38.811576426529896,32.0603,36.0839,0.8114402307746432,20.757897699289384,0.0539810566819594,2.8731540679089496,2019-01-01,2024-01-31,2500,5000,2026-02-11,1
223.30500246253428,11.87458162503922,Prince Hamzah Hospital,4.423531947729414,1334.9131780764087,0.6079865356371636,1128.4230189080622,24.359646024932665,18.357689535791284,12.48506439989342,13.871603461619644,1111.600788010976,7.397756825864513,831.8945147679325,18.135098231463665,30.4678434054499,31.98404,35.93776992,2.69246464504327,59.35741926405403,0.0660218107148142,2.353476870713217,2019-01-01,2024-01-31,2500,5000,2026-02-11,5
